number,housing_median_age,total_rooms,total_bedrooms,median_income,median_house_value,ocean_proximity
16495,32.0,2564.0,513.0,2.9083,113400.0,INLAND
16496,13.0,4030.0,744.0,3.6107,141300.0,INLAND
16497,20.0,2458.0,491.0,2.7857,110900.0,INLAND
16498,28.0,2368.0,430.0,2.883,141900.0,INLAND
16499,32.0,2262.0,416.0,3.8534,157600.0,INLAND
16500,29.0,2916.0,528.0,2.5643,200000.0,INLAND
16501,24.0,1713.0,328.0,2.6830000000000003,169400.0,INLAND
16502,31.0,677.0,144.0,2.4598,97100.0,INLAND
16503,28.0,409.0,104.0,3.4643,90900.0,INLAND
16504,35.0,1107.0,227.0,2.3924,102200.0,INLAND
16505,21.0,2376.0,475.0,3.6016,134600.0,INLAND
16506,40.0,1126.0,220.0,3.3158,125900.0,INLAND
16507,11.0,3886.0,599.0,4.4213,182700.0,INLAND
16508,35.0,1853.0,331.0,3.3578,149000.0,INLAND
16509,22.0,2606.0,411.0,4.1833,192100.0,INLAND
16510,7.0,4956.0,941.0,3.4426,139000.0,INLAND
16511,22.0,2430.0,417.0,3.4009,182400.0,INLAND
16512,34.0,2123.0,387.0,2.6368,165600.0,INLAND
16513,17.0,2879.0,542.0,3.6378,126100.0,INLAND
16514,28.0,2608.0,576.0,2.1186,94400.0,INLAND
16515,37.0,1038.0,222.0,2.125,91900.0,INLAND
16516,18.0,2404.0,498.0,2.995,124300.0,INLAND
16517,31.0,699.0,186.0,2.7443,94200.0,INLAND
16518,44.0,300.0,72.0,2.1786,120800.0,INLAND
16519,45.0,370.0,84.0,1.4853,101800.0,INLAND
16520,33.0,811.0,185.0,1.6724,96900.0,INLAND
16521,33.0,1862.0,429.0,2.6053,99200.0,INLAND
16522,8.0,1883.0,298.0,5.193,172100.0,INLAND
16523,28.0,3264.0,576.0,3.7546,135300.0,INLAND
16524,24.0,1698.0,344.0,3.5625,130800.0,INLAND
16525,36.0,866.0,160.0,2.4798,101500.0,INLAND
16526,37.0,311.0,61.0,4.0972,101800.0,INLAND
16527,12.0,3667.0,640.0,5.0369,163900.0,INLAND
16528,22.0,1283.0,256.0,3.5365,111800.0,INLAND
16529,35.0,2506.0,406.0,3.8472,197600.0,INLAND
16530,18.0,3415.0,580.0,4.4423,161400.0,INLAND
16531,26.0,395.0,74.0,7.3718,212500.0,INLAND
16532,8.0,4019.0,857.0,2.7321,175000.0,INLAND
16533,16.0,1326.0,286.0,1.9464,112500.0,INLAND
16534,4.0,58.0,29.0,3.375,106300.0,INLAND
16535,20.0,273.0,49.0,4.8229,158300.0,INLAND
16536,7.0,5151.0,867.0,4.075,195000.0,INLAND
16537,16.0,1853.0,390.0,2.7083,173900.0,INLAND
16538,13.0,335.0,89.0,1.6111,74100.0,INLAND
16539,36.0,1052.0,221.0,1.7228,105000.0,INLAND
16540,38.0,2152.0,451.0,2.5025,101900.0,INLAND
16541,21.0,1922.0,373.0,4.0815,117900.0,INLAND
16542,5.0,3107.0,477.0,4.4766,169400.0,INLAND
16543,23.0,1985.0,424.0,2.7734,116800.0,INLAND
16544,11.0,2451.0,665.0,2.2254,130800.0,INLAND
16545,6.0,3883.0,800.0,3.5595,161000.0,INLAND
16546,15.0,2906.0,537.0,4.2431,137100.0,INLAND
16547,20.0,1811.0,352.0,4.0125,121500.0,INLAND
16548,13.0,4452.0,949.0,3.1964,141500.0,INLAND
16549,16.0,2085.0,342.0,5.5591,149300.0,INLAND
16550,8.0,1289.0,235.0,4.6821,138500.0,INLAND
16551,14.0,1847.0,325.0,4.9271,155300.0,INLAND
16552,28.0,1347.0,241.0,4.0208,155700.0,INLAND
16553,9.0,6169.0,959.0,5.1047,157900.0,INLAND
16554,29.0,1034.0,206.0,2.2391,120000.0,INLAND
16555,36.0,284.0,53.0,3.1429,179200.0,INLAND
16556,29.0,110.0,26.0,3.7292,475000.0,INLAND
16557,26.0,1170.0,238.0,2.6458,127500.0,INLAND
16558,32.0,696.0,151.0,2.5156,86300.0,INLAND
16559,10.0,9205.0,1774.0,3.65,119400.0,INLAND
16560,19.0,2610.0,474.0,4.1298,222800.0,INLAND
16561,20.0,2706.0,477.0,4.15,322400.0,INLAND
16562,24.0,807.0,174.0,2.6181,163500.0,INLAND
16563,19.0,2364.0,373.0,5.0176,274200.0,INLAND
16564,18.0,1544.0,272.0,4.3229,327300.0,INLAND
16565,20.0,2039.0,373.0,5.1629,222900.0,INLAND
16566,2.0,2239.0,321.0,5.75,240200.0,INLAND
16567,5.0,1365.0,196.0,6.0389,215100.0,INLAND
16568,29.0,8297.0,1433.0,4.3696,170700.0,INLAND
16569,18.0,5501.0,1051.0,4.1855,162100.0,INLAND
16570,33.0,1999.0,368.0,3.5242,121400.0,INLAND
16571,45.0,818.0,144.0,4.8021,133500.0,INLAND
16572,38.0,773.0,147.0,2.825,152500.0,INLAND
16573,35.0,796.0,132.0,3.15,153200.0,INLAND
16574,33.0,1329.0,266.0,4.3687,128700.0,INLAND
16575,34.0,1280.0,268.0,3.1333,132000.0,INLAND
16576,29.0,1717.0,325.0,2.75,127300.0,INLAND
16577,42.0,1207.0,278.0,3.3611,117600.0,INLAND
16578,52.0,876.0,170.0,3.0865,119800.0,INLAND
16579,40.0,859.0,196.0,3.5789,110400.0,INLAND
16580,30.0,1912.0,451.0,2.1424,125000.0,INLAND
16581,7.0,2125.0,508.0,3.6312,147600.0,INLAND
16582,5.0,7264.0,1285.0,5.0443,194800.0,INLAND
16583,15.0,3846.0,677.0,4.6173,164800.0,INLAND
16584,33.0,1875.0,363.0,3.5096,141700.0,INLAND
16585,29.0,918.0,159.0,4.2768,151300.0,INLAND
16586,16.0,2229.0,458.0,3.4821,170600.0,INLAND
16587,19.0,1393.0,367.0,1.1957,103100.0,INLAND
16588,52.0,966.0,247.0,1.6937,108300.0,INLAND
16589,52.0,994.0,258.0,1.725,111500.0,INLAND
16590,25.0,456.0,116.0,3.1319,112500.0,INLAND
16591,7.0,8363.0,1314.0,5.3321,208100.0,INLAND
16592,40.0,1718.0,391.0,2.9955,134700.0,INLAND
16593,2.0,2682.0,393.0,5.9934,196700.0,INLAND
16594,22.0,1630.0,404.0,1.9792,63000.0,INLAND
16595,21.0,1494.0,271.0,4.3015,250000.0,INLAND
16596,14.0,1594.0,292.0,4.6625,294000.0,INLAND
16597,14.0,5020.0,909.0,3.8158,248700.0,<1H OCEAN
16598,11.0,8997.0,1698.0,3.23,154300.0,<1H OCEAN
16599,15.0,1914.0,425.0,2.2165,90600.0,<1H OCEAN
16600,14.0,3487.0,889.0,1.6303,144900.0,<1H OCEAN
16601,38.0,2564.0,546.0,2.0076,114000.0,<1H OCEAN
16602,43.0,3044.0,652.0,2.4567,140000.0,<1H OCEAN
16603,35.0,3451.0,713.0,2.9167,161700.0,<1H OCEAN
16604,31.0,3476.0,644.0,3.3472,195200.0,<1H OCEAN
16605,8.0,2690.0,410.0,4.2841,256700.0,<1H OCEAN
16606,6.0,12779.0,2441.0,3.8661,168100.0,<1H OCEAN
16607,9.0,5782.0,1184.0,2.6528,113500.0,<1H OCEAN
16608,9.0,3466.0,673.0,2.9926,158200.0,<1H OCEAN
16609,9.0,4267.0,785.0,3.7303,162700.0,<1H OCEAN
16610,15.0,4760.0,871.0,2.8110000000000004,142100.0,<1H OCEAN
16611,13.0,4461.0,764.0,4.475,206900.0,<1H OCEAN
16612,9.0,6044.0,1222.0,3.24,264600.0,NEAR OCEAN
16613,13.0,5383.0,1070.0,3.8019,271200.0,NEAR OCEAN
16614,16.0,4109.0,798.0,3.4799,320800.0,NEAR OCEAN
16615,29.0,2059.0,354.0,3.6908,278800.0,NEAR OCEAN
16616,27.0,3493.0,909.0,2.3075,184200.0,NEAR OCEAN
16617,23.0,1664.0,355.0,2.7344,188300.0,NEAR OCEAN
16618,21.0,2787.0,641.0,2.7043,186200.0,NEAR OCEAN
16619,16.0,2168.0,444.0,3.0187,278100.0,NEAR OCEAN
16620,18.0,3418.0,686.0,3.7738,279400.0,NEAR OCEAN
16621,30.0,6346.0,1410.0,2.6864,283600.0,NEAR OCEAN
16622,21.0,1033.0,195.0,2.8173,226900.0,NEAR OCEAN
16623,28.0,4323.0,886.0,2.7266,266800.0,NEAR OCEAN
16624,27.0,2863.0,711.0,2.6205,221100.0,NEAR OCEAN
16625,34.0,3279.0,714.0,2.5552,200000.0,NEAR OCEAN
16626,29.0,2046.0,588.0,1.65,227300.0,NEAR OCEAN
16627,15.0,3276.0,670.0,3.6412,207800.0,NEAR OCEAN
16628,14.0,4155.0,787.0,4.4766,192700.0,NEAR OCEAN
16629,12.0,3522.0,683.0,3.3958,215800.0,NEAR OCEAN
16630,11.0,3252.0,701.0,3.2226,183200.0,NEAR OCEAN
16631,15.0,2419.0,538.0,3.4762,189600.0,NEAR OCEAN
16632,29.0,1576.0,287.0,3.588,266300.0,NEAR OCEAN
16633,17.0,4197.0,802.0,3.5260000000000002,183900.0,NEAR OCEAN
16634,23.0,3100.0,603.0,2.8493,196100.0,NEAR OCEAN
16635,15.0,2062.0,327.0,4.9359,317700.0,NEAR OCEAN
16636,16.0,3924.0,699.0,2.5172,293900.0,NEAR OCEAN
16637,20.0,2200.0,393.0,3.5869999999999997,330000.0,NEAR OCEAN
16638,20.0,3389.0,704.0,3.2112,204500.0,NEAR OCEAN
16639,36.0,1940.0,315.0,3.1818,249600.0,NEAR OCEAN
16640,23.0,1932.0,487.0,1.9647,253600.0,NEAR OCEAN
16641,16.0,2272.0,629.0,1.7031,195000.0,NEAR OCEAN
16642,19.0,1540.0,715.0,0.7025,500001.0,NEAR OCEAN
16643,20.0,626.0,212.0,1.0298,300000.0,NEAR OCEAN
16644,28.0,3952.0,592.0,6.3144,328800.0,NEAR OCEAN
16645,29.0,1785.0,481.0,1.4492,222900.0,NEAR OCEAN
16646,32.0,896.0,240.0,2.5455,165900.0,NEAR OCEAN
16647,27.0,2034.0,341.0,4.2411,258900.0,NEAR OCEAN
16648,15.0,2365.0,538.0,2.5129,225900.0,NEAR OCEAN
16649,21.0,3298.0,716.0,2.1507,221500.0,NEAR OCEAN
16650,23.0,1630.0,253.0,5.1560000000000015,251300.0,NEAR OCEAN
16651,39.0,2163.0,652.0,2.084,233300.0,NEAR OCEAN
16652,31.0,2773.0,844.0,1.4036,209600.0,NEAR OCEAN
16653,46.0,2054.0,502.0,2.1786,206300.0,NEAR OCEAN
16654,52.0,2254.0,642.0,2.6208,227100.0,NEAR OCEAN
16655,46.0,2217.0,544.0,2.8009,192600.0,NEAR OCEAN
16656,33.0,1664.0,455.0,1.6875,174200.0,NEAR OCEAN
16657,17.0,2719.0,589.0,3.7337,208200.0,NEAR OCEAN
16658,15.0,5540.0,1319.0,2.2656,226200.0,NEAR OCEAN
16659,32.0,4202.0,986.0,2.2165,231700.0,NEAR OCEAN
16660,24.0,3504.0,521.0,4.6719,337000.0,NEAR OCEAN
16661,37.0,1354.0,293.0,3.25,225000.0,NEAR OCEAN
16662,26.0,4225.0,886.0,2.2847,247000.0,NEAR OCEAN
16663,44.0,2236.0,411.0,3.0833,219300.0,NEAR OCEAN
16664,20.0,1248.0,231.0,4.625,221800.0,NEAR OCEAN
16665,14.0,3768.0,682.0,4.6071,239900.0,NEAR OCEAN
16666,9.0,2568.0,421.0,5.4287,331600.0,NEAR OCEAN
16667,26.0,1704.0,315.0,3.2464,208000.0,NEAR OCEAN
16668,15.0,4210.0,899.0,2.7939999999999996,262500.0,NEAR OCEAN
16669,46.0,118.0,17.0,4.2639,350000.0,NEAR OCEAN
16670,5.0,4413.0,804.0,5.0267,253300.0,<1H OCEAN
16671,16.0,4208.0,897.0,2.2868,233700.0,NEAR OCEAN
16672,16.0,164.0,30.0,1.6563,42500.0,NEAR OCEAN
16673,14.0,3414.0,802.0,3.7635,336200.0,NEAR OCEAN
16674,13.0,5138.0,713.0,5.9676,380000.0,NEAR OCEAN
16675,17.0,5805.0,1097.0,3.5352,357800.0,NEAR OCEAN
16676,34.0,3100.0,617.0,3.0938,245900.0,NEAR OCEAN
16677,41.0,2666.0,751.0,1.9653,236100.0,<1H OCEAN
16678,16.0,2680.0,704.0,1.7878,55000.0,<1H OCEAN
16679,7.0,7922.0,1442.0,4.849,275000.0,<1H OCEAN
16680,29.0,6638.0,1054.0,4.6776,295500.0,<1H OCEAN
16681,15.0,5818.0,924.0,4.4033,267600.0,<1H OCEAN
16682,39.0,1656.0,333.0,2.8824,195200.0,<1H OCEAN
16683,18.0,2920.0,556.0,3.5242,156800.0,<1H OCEAN
16684,25.0,3642.0,726.0,3.155,205400.0,<1H OCEAN
16685,22.0,3342.0,644.0,3.4509,217700.0,<1H OCEAN
16686,16.0,1671.0,354.0,2.5792,163800.0,<1H OCEAN
16687,29.0,3055.0,677.0,2.1702,179700.0,<1H OCEAN
16688,17.0,2495.0,524.0,2.2625,153000.0,<1H OCEAN
16689,20.0,3098.0,571.0,3.5744,197800.0,<1H OCEAN
16690,31.0,1486.0,345.0,2.6974,165400.0,<1H OCEAN
16691,16.0,3431.0,721.0,2.7301,190400.0,<1H OCEAN
16692,12.0,3430.0,793.0,2.9821,162000.0,<1H OCEAN
16693,11.0,3733.0,831.0,3.3062,158500.0,<1H OCEAN
16694,19.0,2949.0,662.0,2.9615,178100.0,<1H OCEAN
16695,26.0,3971.0,803.0,2.7128,209900.0,<1H OCEAN
16696,18.0,2241.0,544.0,2.0292,155800.0,<1H OCEAN
16697,22.0,1240.0,294.0,2.655,160000.0,<1H OCEAN
16698,19.0,1583.0,392.0,2.1042,268300.0,<1H OCEAN
16699,14.0,2919.0,691.0,2.4003,142100.0,<1H OCEAN
16700,17.0,2799.0,637.0,3.0536,143600.0,<1H OCEAN
16701,16.0,3290.0,686.0,2.6875,178200.0,<1H OCEAN
16702,37.0,523.0,119.0,1.4726,106300.0,<1H OCEAN
16703,13.0,2364.0,421.0,4.6167,273100.0,<1H OCEAN
16704,14.0,6788.0,1216.0,3.3603,280200.0,<1H OCEAN
16705,11.0,1317.0,234.0,4.3611,329700.0,<1H OCEAN
16706,16.0,2819.0,479.0,4.5461,270800.0,<1H OCEAN
16707,16.0,947.0,163.0,3.8510000000000004,315000.0,<1H OCEAN
16708,16.0,5209.0,917.0,4.0403,346100.0,<1H OCEAN
16709,24.0,2314.0,468.0,2.8203,152600.0,<1H OCEAN
16710,29.0,1315.0,279.0,2.9375,144800.0,<1H OCEAN
16711,10.0,10463.0,1756.0,3.5682,277300.0,<1H OCEAN
16712,29.0,2721.0,477.0,2.9798,204800.0,<1H OCEAN
16713,26.0,2758.0,571.0,2.925,181400.0,<1H OCEAN
16714,17.0,1701.0,298.0,4.3218,209100.0,<1H OCEAN
16715,19.0,3369.0,673.0,3.7672,173800.0,<1H OCEAN
16716,15.0,2752.0,546.0,3.2813,175000.0,<1H OCEAN
16717,19.0,1861.0,364.0,3.3125,163900.0,<1H OCEAN
16718,17.0,4422.0,945.0,2.8285,171300.0,<1H OCEAN
16719,19.0,2310.0,471.0,3.225,166900.0,<1H OCEAN
16720,6.0,5876.0,1406.0,2.5437,146400.0,<1H OCEAN
16721,16.0,2666.0,450.0,4.1375,222400.0,<1H OCEAN
16722,15.0,2608.0,525.0,2.7798,205800.0,<1H OCEAN
16723,18.0,2339.0,443.0,3.3438,176100.0,<1H OCEAN
16724,18.0,2474.0,449.0,3.9063,184800.0,<1H OCEAN
16725,17.0,3748.0,609.0,4.5179,225600.0,<1H OCEAN
16726,29.0,3979.0,761.0,3.5,172100.0,<1H OCEAN
16727,7.0,9613.0,1666.0,3.6667,250600.0,<1H OCEAN
16728,12.0,3098.0,453.0,5.2508,292900.0,<1H OCEAN
16729,12.0,4161.0,731.0,5.0947,267500.0,<1H OCEAN
16730,29.0,1649.0,342.0,3.0602,69800.0,INLAND
16731,17.0,3043.0,608.0,3.1641,158600.0,<1H OCEAN
16732,15.0,6725.0,1111.0,4.1875,261600.0,<1H OCEAN
16733,8.0,416.0,121.0,2.1154,117200.0,<1H OCEAN
16734,36.0,3595.0,815.0,3.3816,253400.0,NEAR BAY
16735,41.0,2267.0,486.0,4.1146,272200.0,NEAR BAY
16736,48.0,592.0,122.0,5.966,315200.0,NEAR BAY
16737,23.0,1817.0,400.0,2.4113,214200.0,NEAR BAY
16738,44.0,2080.0,489.0,3.6827,215300.0,NEAR BAY
16739,24.0,4299.0,857.0,4.6098,290400.0,NEAR BAY
16740,19.0,1733.0,354.0,4.7708,281700.0,NEAR BAY
16741,6.0,3523.0,664.0,4.9318,258100.0,NEAR OCEAN
16742,46.0,2193.0,499.0,4.0125,230100.0,NEAR OCEAN
16743,50.0,1441.0,283.0,4.5417,233700.0,NEAR OCEAN
16744,49.0,2244.0,442.0,4.7639,251500.0,NEAR OCEAN
16745,16.0,6457.0,1336.0,5.1788,267000.0,NEAR OCEAN
16746,37.0,1028.0,275.0,3.5035,238600.0,NEAR OCEAN
16747,35.0,1983.0,385.0,4.0833,266700.0,NEAR OCEAN
16748,37.0,3029.0,738.0,3.3214,243200.0,NEAR OCEAN
16749,45.0,3290.0,693.0,3.6588,238600.0,NEAR OCEAN
16750,44.0,364.0,102.0,2.483,214300.0,NEAR OCEAN
16751,29.0,1799.0,394.0,3.65,239900.0,NEAR OCEAN
16752,29.0,876.0,216.0,3.84,235900.0,NEAR OCEAN
16753,44.0,2034.0,423.0,4.5341,236500.0,NEAR OCEAN
16754,37.0,1046.0,251.0,3.5,224400.0,NEAR OCEAN
16755,39.0,2076.0,482.0,3.1958,232100.0,NEAR OCEAN
16756,33.0,4167.0,1398.0,3.049,307000.0,NEAR OCEAN
16757,33.0,4492.0,435.0,3.0546,297900.0,NEAR OCEAN
16758,39.0,3615.0,632.0,5.1149,314200.0,NEAR OCEAN
16759,29.0,1048.0,150.0,6.1278,417600.0,NEAR OCEAN
16760,36.0,3988.0,732.0,4.2472,292500.0,NEAR OCEAN
16761,35.0,5275.0,903.0,4.6771,266400.0,NEAR OCEAN
16762,35.0,2405.0,461.0,5.0659,238000.0,NEAR OCEAN
16763,29.0,3795.0,675.0,5.2848,260300.0,NEAR OCEAN
16764,36.0,1946.0,340.0,5.2811,287700.0,NEAR OCEAN
16765,36.0,1344.0,258.0,4.5,275600.0,NEAR OCEAN
16766,33.0,2347.0,512.0,3.4492,264300.0,NEAR OCEAN
16767,35.0,2644.0,456.0,4.9375,277000.0,NEAR OCEAN
16768,35.0,2576.0,443.0,4.7391,272800.0,NEAR OCEAN
16769,47.0,737.0,126.0,3.775,281300.0,NEAR OCEAN
16770,27.0,2447.0,720.0,3.449,239100.0,NEAR OCEAN
16771,30.0,837.0,213.0,4.875,258800.0,NEAR OCEAN
16772,29.0,2993.0,512.0,4.4821,252400.0,NEAR OCEAN
16773,43.0,2661.0,455.0,4.2421,257500.0,NEAR OCEAN
16774,26.0,4302.0,1125.0,3.4375,277700.0,NEAR OCEAN
16775,23.0,2812.0,769.0,2.9413,229400.0,NEAR OCEAN
16776,35.0,1720.0,421.0,3.5909,256100.0,NEAR OCEAN
16777,34.0,1954.0,357.0,4.6447,304500.0,NEAR OCEAN
16778,31.0,4077.0,777.0,4.5337,306700.0,NEAR OCEAN
16779,31.0,3506.0,653.0,5.5647,268700.0,NEAR OCEAN
16780,15.0,2897.0,728.0,3.3906,303700.0,NEAR OCEAN
16781,31.0,2609.0,433.0,5.1054,294500.0,NEAR OCEAN
16782,34.0,3718.0,676.0,5.3311,270800.0,NEAR OCEAN
16783,14.0,3395.0,1059.0,2.964,319700.0,NEAR OCEAN
16784,17.0,2359.0,501.0,3.0625,87500.0,NEAR OCEAN
16785,35.0,491.0,98.0,4.4286,238600.0,NEAR OCEAN
16786,20.0,5689.0,992.0,5.5845,304300.0,NEAR OCEAN
16787,18.0,4172.0,806.0,5.7535,297900.0,NEAR OCEAN
16788,16.0,3372.0,1101.0,4.1303,146500.0,NEAR OCEAN
16789,15.0,6082.0,1284.0,5.4221,284700.0,NEAR OCEAN
16790,21.0,2751.0,502.0,5.2573,322900.0,NEAR OCEAN
16791,36.0,1664.0,326.0,4.7813,246400.0,NEAR OCEAN
16792,35.0,2738.0,509.0,5.3446,263300.0,NEAR OCEAN
16793,36.0,2535.0,451.0,5.3398,260900.0,NEAR OCEAN
16794,36.0,5456.0,926.0,4.7755,280700.0,NEAR OCEAN
16795,38.0,5277.0,1008.0,3.9722,276200.0,NEAR OCEAN
16796,29.0,3541.0,786.0,4.3039,278400.0,NEAR OCEAN
16797,21.0,5108.0,1510.0,3.1927,252600.0,NEAR OCEAN
16798,36.0,1447.0,276.0,4.7639,265600.0,NEAR OCEAN
16799,35.0,1814.0,365.0,4.425,268400.0,NEAR OCEAN
16800,29.0,2274.0,429.0,5.1205,226300.0,NEAR OCEAN
16801,37.0,2155.0,446.0,3.8438,250700.0,NEAR OCEAN
16802,41.0,2189.0,414.0,4.7361,302600.0,NEAR OCEAN
16803,28.0,3520.0,672.0,4.9236,273500.0,NEAR OCEAN
16804,36.0,725.0,121.0,4.125,327600.0,NEAR OCEAN
16805,32.0,1385.0,356.0,4.475,246700.0,NEAR OCEAN
16806,29.0,1075.0,318.0,3.0052,242500.0,NEAR OCEAN
16807,29.0,1294.0,308.0,3.6667,218800.0,NEAR OCEAN
16808,37.0,694.0,188.0,4.6103,237500.0,NEAR OCEAN
16809,44.0,431.0,195.0,3.2833,233300.0,NEAR OCEAN
16810,32.0,3436.0,868.0,3.5039,232400.0,NEAR OCEAN
16811,26.0,3253.0,932.0,2.6631,244000.0,NEAR OCEAN
16812,43.0,1769.0,387.0,4.5493,281500.0,NEAR OCEAN
16813,39.0,4402.0,894.0,3.8565,239800.0,NEAR OCEAN
16814,34.0,8400.0,1812.0,4.1033,301000.0,NEAR OCEAN
16815,42.0,4091.0,757.0,4.207,272700.0,NEAR OCEAN
16816,19.0,6326.0,1025.0,6.2498,353300.0,NEAR OCEAN
16817,26.0,2806.0,375.0,5.3922,353700.0,NEAR OCEAN
16818,16.0,8676.0,1633.0,4.8096,262000.0,NEAR OCEAN
16819,17.0,3523.0,669.0,4.5938,251200.0,NEAR OCEAN
16820,27.0,8103.0,1655.0,4.6452,236200.0,NEAR OCEAN
16821,25.0,7778.0,1493.0,5.4694,272400.0,NEAR OCEAN
16822,20.0,4582.0,1124.0,4.0556,275000.0,NEAR OCEAN
16823,39.0,3348.0,666.0,4.2593,227400.0,NEAR OCEAN
16824,31.0,3109.0,621.0,5.155,263900.0,NEAR OCEAN
16825,34.0,696.0,145.0,3.525,254100.0,NEAR OCEAN
16826,31.0,1256.0,328.0,3.2446,234600.0,NEAR OCEAN
16827,27.0,2589.0,658.0,2.9087,228200.0,NEAR OCEAN
16828,7.0,120.0,21.0,12.5,281000.0,NEAR OCEAN
16829,34.0,4551.0,837.0,5.4364,279300.0,NEAR OCEAN
16830,35.0,1481.0,277.0,4.4286,262100.0,NEAR OCEAN
16831,35.0,2683.0,475.0,5.1282,262500.0,NEAR OCEAN
16832,36.0,1521.0,253.0,4.3542,237500.0,NEAR OCEAN
16833,35.0,2197.0,369.0,4.25,241700.0,NEAR OCEAN
16834,31.0,1331.0,245.0,4.1827,345500.0,NEAR OCEAN
16835,20.0,64.0,21.0,2.2375,450000.0,NEAR OCEAN
16836,33.0,3507.0,669.0,4.0795,270600.0,NEAR OCEAN
16837,29.0,5889.0,959.0,5.3991,273000.0,NEAR OCEAN
16838,34.0,4648.0,806.0,4.5556,249000.0,NEAR OCEAN
16839,21.0,12902.0,2118.0,5.7653,325800.0,NEAR OCEAN
16840,22.0,6728.0,1382.0,5.0479,280400.0,NEAR OCEAN
16841,26.0,3507.0,512.0,6.7206,344600.0,NEAR OCEAN
16842,28.0,4946.0,848.0,5.7479999999999976,302100.0,NEAR OCEAN
16843,35.0,5113.0,959.0,4.7625,281300.0,NEAR OCEAN
16844,29.0,4135.0,687.0,4.9732,342300.0,NEAR OCEAN
16845,21.0,10252.0,2595.0,4.1692,344500.0,NEAR OCEAN
16846,49.0,1464.0,302.0,4.25,284100.0,NEAR OCEAN
16847,46.0,2975.0,643.0,3.8214,273600.0,NEAR OCEAN
16848,37.0,1866.0,300.0,4.7,341300.0,NEAR OCEAN
16849,39.0,1355.0,214.0,6.3443,324700.0,NEAR OCEAN
16850,40.0,1545.0,264.0,4.4643,308100.0,NEAR OCEAN
16851,17.0,1040.0,432.0,4.1513,137500.0,NEAR OCEAN
16852,46.0,1811.0,337.0,3.43,292900.0,NEAR OCEAN
16853,43.0,2367.0,409.0,4.8295,319000.0,NEAR OCEAN
16854,36.0,1017.0,165.0,4.8,306800.0,NEAR OCEAN
16855,36.0,1538.0,256.0,4.4091,317900.0,NEAR OCEAN
16856,39.0,3119.0,758.0,3.2216,242700.0,NEAR OCEAN
16857,32.0,3586.0,921.0,3.1058,253000.0,NEAR OCEAN
16858,39.0,4220.0,1055.0,2.639,242500.0,NEAR OCEAN
16859,41.0,98.0,20.0,2.225,212500.0,NEAR OCEAN
16860,15.0,2748.0,997.0,3.5214,144200.0,NEAR OCEAN
16861,46.0,66.0,11.0,2.375,275000.0,NEAR OCEAN
16862,37.0,1252.0,275.0,4.2262,228500.0,NEAR OCEAN
16863,35.0,865.0,226.0,3.0,229100.0,NEAR OCEAN
16864,44.0,1619.0,362.0,4.0238,224200.0,NEAR OCEAN
16865,29.0,1204.0,268.0,4.4464,215400.0,NEAR OCEAN
16866,35.0,2084.0,549.0,3.1628,318400.0,NEAR OCEAN
16867,33.0,2577.0,590.0,3.3632,265100.0,NEAR OCEAN
16868,36.0,1770.0,499.0,2.56,273100.0,NEAR OCEAN
16869,42.0,1602.0,262.0,5.7398,336400.0,NEAR OCEAN
16870,43.0,1934.0,303.0,4.7381,347400.0,NEAR OCEAN
16871,29.0,4424.0,834.0,4.1364,412000.0,NEAR OCEAN
16872,34.0,3562.0,565.0,5.8783,405100.0,NEAR OCEAN
16873,26.0,2754.0,402.0,6.3719,466900.0,NEAR OCEAN
16874,29.0,3931.0,622.0,6.2946,450000.0,NEAR OCEAN
16875,40.0,2401.0,383.0,5.6493,422400.0,NEAR OCEAN
16876,30.0,5351.0,1134.0,3.5817,369300.0,NEAR OCEAN
16877,52.0,1380.0,203.0,6.221,420300.0,NEAR OCEAN
16878,44.0,2304.0,384.0,4.652,387100.0,NEAR OCEAN
16879,34.0,707.0,435.0,4.375,340900.0,NEAR OCEAN
16880,32.0,4497.0,435.0,6.1323,500001.0,NEAR OCEAN
16881,22.0,2754.0,477.0,6.2306,500001.0,NEAR OCEAN
16882,31.0,3052.0,844.0,3.0744,457700.0,NEAR OCEAN
16883,44.0,2089.0,348.0,4.6628,459200.0,NEAR OCEAN
16884,29.0,6026.0,852.0,7.8997,500001.0,NEAR OCEAN
16885,26.0,3281.0,435.0,6.358,500001.0,NEAR OCEAN
16886,33.0,2064.0,299.0,6.0374,500001.0,NEAR OCEAN
16887,35.0,520.0,83.0,6.4865,450000.0,NEAR OCEAN
16888,26.0,15.0,3.0,5.048,350000.0,NEAR OCEAN
16889,39.0,4645.0,1196.0,3.4412,353800.0,NEAR OCEAN
16890,29.0,1657.0,266.0,5.7837,378100.0,NEAR OCEAN
16891,52.0,2272.0,403.0,5.7245,500000.0,NEAR OCEAN
16892,52.0,2188.0,361.0,4.4,500000.0,NEAR OCEAN
16893,52.0,1704.0,226.0,8.4704,500001.0,NEAR OCEAN
16894,52.0,2039.0,299.0,6.471,500001.0,NEAR OCEAN
16895,52.0,3084.0,595.0,5.0756,374200.0,NEAR OCEAN
16896,37.0,3325.0,734.0,4.0987,434000.0,NEAR OCEAN
16897,29.0,2506.0,432.0,4.7404,500001.0,NEAR OCEAN
16898,52.0,1900.0,290.0,4.5486,500001.0,NEAR OCEAN
16899,44.0,1395.0,269.0,5.6206,386400.0,NEAR OCEAN
