,Название,Сайт,status,Адрес,площадь объекта,coords,longitude,latitude,rating,Класс:
1690, Коворкинг Архитектурный,https://www.arendator.ru/objects/32802-arhitekturnyj/,torg_office_cntr,"г. Москва, ЦАО, Пресненский, Гранатный переулок 9",,"[55.75959599999999, 37.5895741]",37.5895741,55.75959599999999,50.0,
1691, Офисное здание Банк Москва-Париж,https://www.arendator.ru/objects/7461-bank_moskva-parizh/,torg_office_cntr,"г. Москва, ЦАО, Красносельский, Милютинский переулок 2",1000.0,"[55.761515, 37.6318899]",37.6318899,55.761515,50.0,B+
1692, Офисно-складской комплекс Шеринвест,https://www.arendator.ru/objects/11695-sherinvest/,torg_office_cntr,"г. Москва, Солнечногорский район, территория СЭЗ Шерризон  ",9572.0,"[55.9778518, 37.3760834]",37.3760834,55.9778518,50.0,
1693, БЦ Покровка 43,https://www.arendator.ru/objects/9302-pokrovka_43/,torg_office_cntr,"г. Москва, ЦАО, Басманный, Покровка улица 43 стр.3",10000.0,"[55.76289, 37.652479]",37.652479,55.76289,50.0,B
1694, Бизнес-парк «Искра-Парк»,https://www.arendator.ru/objects/35029-laquoiskra-parkraquo/,torg_office_cntr,"г. Москва, САО, Беговой, Ленинградский проспект 35с1",71367.0,"[55.782944, 37.5629209]",37.5629209,55.782944,50.0,A
1695, БЦ Сокол Плейс ( Чапаевский 14 ),https://www.arendator.ru/objects/9291-sokol_plejs__chapaevskij_14_/,torg_office_cntr,"г. Москва, САО, Сокол, Чапаевский переулок 14",6000.0,"[55.797221, 37.517512]",37.517512,55.797221,50.0,B
1696, БЦ Форум II,https://www.arendator.ru/objects/9051-forum_ii/,torg_office_cntr,"г. Москва, ЦАО, Таганский, Николоямская набережная 13 стр.1",15000.0,"[55.7475707, 37.6518209]",37.6518209,55.7475707,50.0,B
1697, Офисное здание на Подсосенском 20,https://www.arendator.ru/objects/7486-na_podsosenskom_20/,torg_office_cntr,"г. Москва, ЦАО, Басманный, Подсосенский переулок 20",6000.0,"[55.756547, 37.6526705]",37.6526705,55.756547,50.0,A
1698," Офисное здание Волков переулок, 19",https://www.arendator.ru/objects/8223-volkov_pereulok_19/,torg_office_cntr,"г. Москва, ЦАО, Пресненский, Волков переулок 19",1145.0,"[55.76455, 37.5735743]",37.5735743,55.76455,50.0,B
1699, Особняк Deworkacy Леонтьевский пер. 2А стр.2,https://www.arendator.ru/objects/49447-deworkacy_leontevskii_per_2a_str2/,torg_office_cntr,"г. Москва, Леонтьевский  2АБ 2",345.0,"[55.7598832, 37.6040063]",37.6040063,55.7598832,50.0,
1700, Деловой центр Лотте Центр Москва,https://www.arendator.ru/objects/9386-lotte_centr_moskva/,torg_office_cntr,"г. Москва, ЮЗАО, Коньково, Профсоюзная улица 65с1",54930.0,"[55.6533628, 37.5380998]",37.5380998,55.6533628,50.0,B+
1701, Офисно-складской комплекс Новоселки,https://www.arendator.ru/objects/30372-novoselki/,torg_office_cntr,"с. Новоселки (Чеховский р-н, Московская обл)",13192.0,"[55.1293733, 37.5327708]",37.5327708,55.1293733,50.0,A
1702, БЦ W-Plaza,https://www.arendator.ru/objects/9266-w-plaza/,torg_office_cntr,"г. Москва, ЮАО, Донской, Варшавское шоссе 1 стр.1",37000.0,"[55.70139289999999, 37.621466]",37.621466,55.70139289999999,50.0,B+
1703, БЦ Прогресс,https://www.arendator.ru/objects/9213-progress/,torg_office_cntr,"г. Москва, ЦАО, Замоскворечье, Садовническая улица 79",7312.0,"[55.7350489, 37.6433681]",37.6433681,55.7350489,50.0,A
1704, Коворкинг BusinessClub в ОКО II,https://www.arendator.ru/objects/49370-businessclub_v_oko_ii/,torg_office_cntr,"г. Москва, ЦАО, Пресненский, Пресненская набережная 19",,"[55.74669770000001, 37.5409474]",37.5409474,55.74669770000001,50.0,
1705, БЦ Выборгский,https://www.arendator.ru/objects/8950-vyborgskij/,torg_office_cntr,"г. Москва, САО, Войковский, Выборгская улица 16с1",12000.0,"[55.8334294, 37.4965511]",37.4965511,55.8334294,50.0,B
1706, Торгово-офисный центр Универмаг Сотый,https://www.arendator.ru/objects/32384-univermag_sotyj/,torg_office_cntr,"г. Москва, ЦАО, Таганский, Воронцовская улица 49/28с1",5400.0,"[55.732905, 37.6667452]",37.6667452,55.732905,50.0,B
1707, Офисное здание Алексеевская Слобода,https://www.arendator.ru/objects/8509-alekseevskaya_sloboda/,torg_office_cntr,"г. Москва, ЦАО, Таганский, Александра Солженицына улица 23 А",5000.0,"[55.7445609, 37.66295170000001]",37.66295170000001,55.7445609,50.0,B+
1708, БЦ Дружба,https://www.arendator.ru/objects/9428-druzhba-2/,torg_office_cntr,"г. Москва, ЗАО, Проспект Вернадского, Вернадского проспект 53",18000.0,"[55.673795, 37.5018033]",37.5018033,55.673795,50.0,B
1709, Офисное здание на Малой Грузинской,https://www.arendator.ru/objects/7977-na_maloj_gruzinskoj/,torg_office_cntr,"г. Москва, ЦАО, Пресненский, Грузинская М. улица 3 4",7000.0,"[55.762587, 37.5702939]",37.5702939,55.762587,50.0,A
1710, Коворкинг Кругозор,https://www.arendator.ru/objects/32882-krugozor/,torg_office_cntr,"г. Москва, ЦАО, Тверской, Новослободская улица 20",,"[55.7822611, 37.5985851]",37.5985851,55.7822611,50.0,
1711, Особняк Столешников переулок 14,https://www.arendator.ru/objects/7415-stoleshnikov_pereulok_14/,torg_office_cntr,"г. Москва, ЦАО, Тверской, Столешников переулок 14",3200.0,"[55.76285370000001, 37.6146921]",37.6146921,55.76285370000001,50.0,
1712, БЦ Денисовский Хэвн,https://www.arendator.ru/objects/9288-denisovskij_hevn/,torg_office_cntr,"г. Москва, ЦАО, Басманный, Денисовский переулок 26",4200.0,"[55.7667756, 37.6765251]",37.6765251,55.7667756,50.0,B
1713, БЦ Рассвет,https://www.arendator.ru/objects/8104-rassvet/,torg_office_cntr,"г. Москва, ЦАО, Пресненский, Столярный переулок 3к5",2200.0,"[55.7632129, 37.5676794]",37.5676794,55.7632129,50.0,B
1714, Деловой центр Легион-I,https://www.arendator.ru/objects/7524-legion-i/,torg_office_cntr,"г. Москва, ЦАО, Якиманка, Ордынка Б. улица 40 4",44277.0,"[55.7364456, 37.6214843]",37.6214843,55.7364456,50.0,A
1715, БЦ Light Tower,https://www.arendator.ru/objects/9170-light_tower/,torg_office_cntr,"г. Москва, ЮВАО, Лефортово, Лефортовский Вал улица 15/3 стр.1",18000.0,"[55.75503800000001, 37.6975111]",37.6975111,55.75503800000001,50.0,B+
1716, Коворкинг Регус Лесная Плаза,https://www.arendator.ru/objects/33757-regus_lesnaya_plaza/,torg_office_cntr,"г. Москва, ЦАО, Тверской, Лесной 4-й переулок 4",,"[55.7799369, 37.5876329]",37.5876329,55.7799369,50.0,
1717, Коворкинг Ключ на Даниловской мануфактуре,https://www.arendator.ru/objects/32885-klyuch_na_danilovskoj_manufakture/,torg_office_cntr,"г. Москва, ЮАО, Донской, Варшавское шоссе 9с1Б",,"[55.6999363, 37.6242314]",37.6242314,55.6999363,50.0,
1718, Офисное здание McDonald,https://www.arendator.ru/objects/7468-mcdonald-2/,torg_office_cntr,"г. Москва, ЦАО, Пресненский, Красная Пресня улица 31",3610.0,"[55.76237459999999, 37.56337]",37.56337,55.76237459999999,50.0,A
1719, БЦ Госинкор,https://www.arendator.ru/objects/9243-gosinkor/,torg_office_cntr,"г. Москва, ЦАО, Красносельский, Мясницкая улица 35",5000.0,"[55.7662035, 37.6378896]",37.6378896,55.7662035,50.0,B
1720, БЦ Даниловский форт,https://www.arendator.ru/objects/9085-danilovskij_fort/,torg_office_cntr,"г. Москва, ЮАО, Донской, Новоданиловская набережная 10",40000.0,"[55.69606719999999, 37.625231]",37.625231,55.69606719999999,50.0,A
1721, БЦ Ргр,https://www.arendator.ru/objects/8941-rgr/,torg_office_cntr,"г. Москва, САО, Беговой, Скаковая аллея 17 стр.2",12000.0,"[55.777907, 37.573548]",37.573548,55.777907,50.0,B
1722, БЦ Millenium House,https://www.arendator.ru/objects/9149-millenium_house/,torg_office_cntr,"г. Москва, ЦАО, Мещанский, Трубная площадь 12",8000.0,"[55.7666421, 37.6233998]",37.6233998,55.7666421,50.0,A
1723, БЦ Мещерин,https://www.arendator.ru/objects/33742-mecsherin/,torg_office_cntr,"г. Москва, ЮАО, Донской, Варшавское шоссе 9с1",26739.0,"[55.699594, 37.6256351]",37.6256351,55.699594,50.0,B+
1724, Офисное здание на улице Ротерта,https://www.arendator.ru/objects/8446-na_ulice_roterta/,torg_office_cntr,"г. Москва, СВАО, Ярославский, Ротерта улица 2",952.0,"[55.87341439999999, 37.724449]",37.724449,55.87341439999999,50.0,C
1725, Деловой центр Prime Time,https://www.arendator.ru/objects/49825-prime_time/,torg_office_cntr,"г. Москва, САО, Хорошевский, Викторенко улица 11с1",12930.0,"[55.7951236, 37.5263178]",37.5263178,55.7951236,50.0,A
1726, БЦ West Park (Вест Парк),https://www.arendator.ru/objects/49897-west_park_vest_park/,torg_office_cntr,"г. Москва, ЗАО, Очаково-Матвеевское, Очаковское шоссе 34",39085.0,"[55.6866417, 37.43954069999999]",37.43954069999999,55.6866417,50.0,B+
1727, БЦ на Настасьинском,https://www.arendator.ru/objects/7559-na_nastasinskom/,torg_office_cntr,"г. Москва, ЦАО, Тверской, Настасьинский переулок 7",5045.0,"[55.767765, 37.604892]",37.604892,55.767765,50.0,A
1728, БЦ Большой Ватин переулок 3,https://www.arendator.ru/objects/7528-bolshoj_vatin_pereulok_3/,torg_office_cntr,"г. Москва, ЦАО, Таганский, Ватин Б. переулок 3",4420.0,"[55.74730599999999, 37.6456493]",37.6456493,55.74730599999999,50.0,A
1729, Коворкинг Union Place. Бакунинский,https://www.arendator.ru/objects/33769-union_place_bakuninskij/,torg_office_cntr,"г. Москва, ЦАО, Басманный, Фридриха Энгельса улица 75с21",,"[55.77810299999999, 37.6937221]",37.6937221,55.77810299999999,50.0,
1730, БЦ Alfa Arbat Center,https://www.arendator.ru/objects/9368-alfa_arbat_center/,torg_office_cntr,"г. Москва, ЦАО, Арбат, Арбат улица 1",47255.0,"[55.74928389999999, 37.5908187]",37.5908187,55.74928389999999,50.0,A
1731," БЦ Автомобильный проезд, 4, стр. 1",https://www.arendator.ru/objects/32674-avtomobilnyj_proezd_4_str_1/,torg_office_cntr,"г. Москва, ЮВАО, Нижегородский, Автомобильный проезд 4с1",3721.0,"[55.7295925, 37.7011825]",37.7011825,55.7295925,50.0,B
1732, Коворкинг Global Venture Alliance HUB,https://www.arendator.ru/objects/32851-global_venture_alliance_hub/,torg_office_cntr,"г. Москва, ЮАО, Даниловский, Павелецкая набережная 2с3",,"[55.715334, 37.645834]",37.645834,55.715334,50.0,
1733, БЦ Стримлайн Плаза,https://www.arendator.ru/objects/32398-strimlajn_plaza/,torg_office_cntr,"г. Москва, ВАО, Перово, Энтузиастов шоссе 34",13087.0,"[55.753902, 37.7353466]",37.7353466,55.753902,50.0,B+
1734, БЦ Покровский Двор,https://www.arendator.ru/objects/9004-pokrovskij_dvor-1/,torg_office_cntr,"г. Москва, Казенный М. переулок 3",6747.0,"[55.7603175, 37.6526595]",37.6526595,55.7603175,50.0,A
1735, БЦ Элберт Плейс,https://www.arendator.ru/objects/9492-elbert_plejs-1/,torg_office_cntr,"г. Москва, ЦАО, Хамовники, Пироговская М. улица 14",2500.0,"[55.7280439, 37.5673038]",37.5673038,55.7280439,50.0,B+
1736," Коворкинг Офис у Дома, Верхние Поля 10",https://www.arendator.ru/objects/32764-ofis_u_doma_verhnie_polya_10/,torg_office_cntr,"г. Москва, ЮВАО, Марьино, Верхние Поля улица 10",,"[55.662215, 37.7460454]",37.7460454,55.662215,50.0,
1737, Коворкинг Пунктум,https://www.arendator.ru/objects/32863-punktum/,torg_office_cntr,"г. Москва, ЦАО, Замоскворечье, Дубининская улица 20с1",,"[55.726209, 37.6365336]",37.6365336,55.726209,50.0,
1738, БЦ Бадаевский,https://www.arendator.ru/objects/9305-badaevskij/,torg_office_cntr,"г. Москва, ЗАО, Дорогомилово, Кутузовский проспект 12с6",80000.0,"[55.74888300000001, 37.557298]",37.557298,55.74888300000001,50.0,B
1739, Коворкинг CEO ROOMS COMCITY,https://www.arendator.ru/objects/32890-ceo_rooms_comcity/,torg_office_cntr,"д. Румянцево (НАО, Московский, г. Москва), Киевское 22-км МКАД  6с1",,"[55.6296089, 37.4253084]",37.4253084,55.6296089,50.0,
1740, БЦ на Новослободской 24,https://www.arendator.ru/objects/7294-na_novoslobodskoj_24/,torg_office_cntr,"г. Москва, ЦАО, Тверской, Новослободская улица 24  стр.2-11",7000.0,"[55.783016, 37.5992419]",37.5992419,55.783016,50.0,B
